,unit,sex,age,region,year,value
239304,YR,M,Y63,EEA30_2007,2005,17.9
239360,YR,M,Y64,EEA30_2007,2005,17.1
239416,YR,M,Y65,EEA30_2007,2005,16.4
239472,YR,M,Y66,EEA30_2007,2005,15.7
239528,YR,M,Y67,EEA30_2007,2005,15.0
239584,YR,M,Y68,EEA30_2007,2005,14.3
239640,YR,M,Y69,EEA30_2007,2005,13.7
239696,YR,M,Y7,EEA30_2007,2005,68.9
239752,YR,M,Y70,EEA30_2007,2005,13.0
239808,YR,M,Y71,EEA30_2007,2005,12.4
239864,YR,M,Y72,EEA30_2007,2005,11.8
239920,YR,M,Y73,EEA30_2007,2005,11.1
239976,YR,M,Y74,EEA30_2007,2005,10.6
240032,YR,M,Y75,EEA30_2007,2005,10.0
240088,YR,M,Y76,EEA30_2007,2005,9.4
240144,YR,M,Y77,EEA30_2007,2005,8.9
240200,YR,M,Y78,EEA30_2007,2005,8.4
240256,YR,M,Y79,EEA30_2007,2005,7.9
240312,YR,M,Y8,EEA30_2007,2005,67.9
240368,YR,M,Y80,EEA30_2007,2005,7.4
240424,YR,M,Y81,EEA30_2007,2005,7.0
240480,YR,M,Y82,EEA30_2007,2005,6.5
240536,YR,M,Y83,EEA30_2007,2005,6.1
240592,YR,M,Y84,EEA30_2007,2005,5.8
240648,YR,M,Y9,EEA30_2007,2005,66.9
240704,YR,M,Y_GE85,EEA30_2007,2005,5.4
240760,YR,M,Y_LT1,EEA30_2007,2005,75.4
240816,YR,T,Y1,EEA30_2007,2005,77.9
240872,YR,T,Y10,EEA30_2007,2005,69.0
240928,YR,T,Y11,EEA30_2007,2005,68.0
240984,YR,T,Y12,EEA30_2007,2005,67.0
241040,YR,T,Y13,EEA30_2007,2005,66.1
241096,YR,T,Y14,EEA30_2007,2005,65.1
241152,YR,T,Y15,EEA30_2007,2005,64.1
241208,YR,T,Y16,EEA30_2007,2005,63.1
241264,YR,T,Y17,EEA30_2007,2005,62.1
241320,YR,T,Y18,EEA30_2007,2005,61.1
241376,YR,T,Y19,EEA30_2007,2005,60.2
241432,YR,T,Y2,EEA30_2007,2005,76.9
241488,YR,T,Y20,EEA30_2007,2005,59.2
241544,YR,T,Y21,EEA30_2007,2005,58.2
241600,YR,T,Y22,EEA30_2007,2005,57.3
241656,YR,T,Y23,EEA30_2007,2005,56.3
241712,YR,T,Y24,EEA30_2007,2005,55.3
241768,YR,T,Y25,EEA30_2007,2005,54.4
241824,YR,T,Y26,EEA30_2007,2005,53.4
241880,YR,T,Y27,EEA30_2007,2005,52.4
241936,YR,T,Y28,EEA30_2007,2005,51.4
241992,YR,T,Y29,EEA30_2007,2005,50.5
242048,YR,T,Y3,EEA30_2007,2005,76.0
242104,YR,T,Y30,EEA30_2007,2005,49.5
242160,YR,T,Y31,EEA30_2007,2005,48.5
242216,YR,T,Y32,EEA30_2007,2005,47.6
242272,YR,T,Y33,EEA30_2007,2005,46.6
242328,YR,T,Y34,EEA30_2007,2005,45.6
242384,YR,T,Y35,EEA30_2007,2005,44.7
242440,YR,T,Y36,EEA30_2007,2005,43.7
242496,YR,T,Y37,EEA30_2007,2005,42.8
242552,YR,T,Y38,EEA30_2007,2005,41.8
242608,YR,T,Y39,EEA30_2007,2005,40.9
242664,YR,T,Y4,EEA30_2007,2005,75.0
242720,YR,T,Y40,EEA30_2007,2005,39.9
242776,YR,T,Y41,EEA30_2007,2005,39.0
242832,YR,T,Y42,EEA30_2007,2005,38.0
242888,YR,T,Y43,EEA30_2007,2005,37.1
242944,YR,T,Y44,EEA30_2007,2005,36.2
243000,YR,T,Y45,EEA30_2007,2005,35.3
243056,YR,T,Y46,EEA30_2007,2005,34.3
243112,YR,T,Y47,EEA30_2007,2005,33.4
243168,YR,T,Y48,EEA30_2007,2005,32.5
243224,YR,T,Y49,EEA30_2007,2005,31.7
243280,YR,T,Y5,EEA30_2007,2005,74.0
243336,YR,T,Y50,EEA30_2007,2005,30.8
243392,YR,T,Y51,EEA30_2007,2005,29.9
243448,YR,T,Y52,EEA30_2007,2005,29.0
243504,YR,T,Y53,EEA30_2007,2005,28.2
243560,YR,T,Y54,EEA30_2007,2005,27.3
243616,YR,T,Y55,EEA30_2007,2005,26.5
243672,YR,T,Y56,EEA30_2007,2005,25.6
243728,YR,T,Y57,EEA30_2007,2005,24.8
243784,YR,T,Y58,EEA30_2007,2005,24.0
243840,YR,T,Y59,EEA30_2007,2005,23.1
243896,YR,T,Y6,EEA30_2007,2005,73.0
243952,YR,T,Y60,EEA30_2007,2005,22.3
244008,YR,T,Y61,EEA30_2007,2005,21.5
244064,YR,T,Y62,EEA30_2007,2005,20.7
244120,YR,T,Y63,EEA30_2007,2005,19.9
244176,YR,T,Y64,EEA30_2007,2005,19.1
244232,YR,T,Y65,EEA30_2007,2005,18.4
244288,YR,T,Y66,EEA30_2007,2005,17.6
244344,YR,T,Y67,EEA30_2007,2005,16.9
244400,YR,T,Y68,EEA30_2007,2005,16.1
244456,YR,T,Y69,EEA30_2007,2005,15.4
244512,YR,T,Y7,EEA30_2007,2005,72.0
244568,YR,T,Y70,EEA30_2007,2005,14.7
244624,YR,T,Y71,EEA30_2007,2005,14.0
244680,YR,T,Y72,EEA30_2007,2005,13.3
244736,YR,T,Y73,EEA30_2007,2005,12.6
244792,YR,T,Y74,EEA30_2007,2005,11.9
244848,YR,T,Y75,EEA30_2007,2005,11.3
244904,YR,T,Y76,EEA30_2007,2005,10.7
244960,YR,T,Y77,EEA30_2007,2005,10.1
245016,YR,T,Y78,EEA30_2007,2005,9.5
245072,YR,T,Y79,EEA30_2007,2005,8.9
245128,YR,T,Y8,EEA30_2007,2005,71.0
245184,YR,T,Y80,EEA30_2007,2005,8.4
245240,YR,T,Y81,EEA30_2007,2005,7.9
245296,YR,T,Y82,EEA30_2007,2005,7.4
245352,YR,T,Y83,EEA30_2007,2005,6.9
245408,YR,T,Y84,EEA30_2007,2005,6.5
245464,YR,T,Y9,EEA30_2007,2005,70.0
245520,YR,T,Y_GE85,EEA30_2007,2005,6.0
245576,YR,T,Y_LT1,EEA30_2007,2005,78.5
245632,YR,F,Y1,EEA30_2007,2004,80.9
245688,YR,F,Y10,EEA30_2007,2004,72.0
245744,YR,F,Y11,EEA30_2007,2004,71.0
245800,YR,F,Y12,EEA30_2007,2004,70.0
245856,YR,F,Y13,EEA30_2007,2004,69.0
245912,YR,F,Y14,EEA30_2007,2004,68.0
245968,YR,F,Y15,EEA30_2007,2004,67.0
246024,YR,F,Y16,EEA30_2007,2004,66.0
246080,YR,F,Y17,EEA30_2007,2004,65.0
246136,YR,F,Y18,EEA30_2007,2004,64.1
246192,YR,F,Y19,EEA30_2007,2004,63.1
246248,YR,F,Y2,EEA30_2007,2004,79.9
246304,YR,F,Y20,EEA30_2007,2004,62.1
246360,YR,F,Y21,EEA30_2007,2004,61.1
246416,YR,F,Y22,EEA30_2007,2004,60.1
246472,YR,F,Y23,EEA30_2007,2004,59.1
246528,YR,F,Y24,EEA30_2007,2004,58.2
246584,YR,F,Y25,EEA30_2007,2004,57.2
246640,YR,F,Y26,EEA30_2007,2004,56.2
246696,YR,F,Y27,EEA30_2007,2004,55.2
246752,YR,F,Y28,EEA30_2007,2004,54.2
246808,YR,F,Y29,EEA30_2007,2004,53.2
246864,YR,F,Y3,EEA30_2007,2004,78.9
246920,YR,F,Y30,EEA30_2007,2004,52.3
246976,YR,F,Y31,EEA30_2007,2004,51.3
247032,YR,F,Y32,EEA30_2007,2004,50.3
247088,YR,F,Y33,EEA30_2007,2004,49.3
247144,YR,F,Y34,EEA30_2007,2004,48.4
247200,YR,F,Y35,EEA30_2007,2004,47.4
247256,YR,F,Y36,EEA30_2007,2004,46.4
247312,YR,F,Y37,EEA30_2007,2004,45.4
247368,YR,F,Y38,EEA30_2007,2004,44.5
247424,YR,F,Y39,EEA30_2007,2004,43.5
247480,YR,F,Y4,EEA30_2007,2004,77.9
247536,YR,F,Y40,EEA30_2007,2004,42.5
247592,YR,F,Y41,EEA30_2007,2004,41.6
247648,YR,F,Y42,EEA30_2007,2004,40.6
247704,YR,F,Y43,EEA30_2007,2004,39.7
247760,YR,F,Y44,EEA30_2007,2004,38.7
247816,YR,F,Y45,EEA30_2007,2004,37.8
247872,YR,F,Y46,EEA30_2007,2004,36.8
247928,YR,F,Y47,EEA30_2007,2004,35.9
247984,YR,F,Y48,EEA30_2007,2004,35.0
248040,YR,F,Y49,EEA30_2007,2004,34.1
248096,YR,F,Y5,EEA30_2007,2004,76.9
248152,YR,F,Y50,EEA30_2007,2004,33.1
248208,YR,F,Y51,EEA30_2007,2004,32.2
248264,YR,F,Y52,EEA30_2007,2004,31.3
248320,YR,F,Y53,EEA30_2007,2004,30.4
248376,YR,F,Y54,EEA30_2007,2004,29.5
248432,YR,F,Y55,EEA30_2007,2004,28.6
248488,YR,F,Y56,EEA30_2007,2004,27.7
248544,YR,F,Y57,EEA30_2007,2004,26.8
248600,YR,F,Y58,EEA30_2007,2004,26.0
248656,YR,F,Y59,EEA30_2007,2004,25.1
248712,YR,F,Y6,EEA30_2007,2004,75.9
248768,YR,F,Y60,EEA30_2007,2004,24.2
248824,YR,F,Y61,EEA30_2007,2004,23.4
248880,YR,F,Y62,EEA30_2007,2004,22.5
248936,YR,F,Y63,EEA30_2007,2004,21.7
248992,YR,F,Y64,EEA30_2007,2004,20.8
249048,YR,F,Y65,EEA30_2007,2004,20.0
249104,YR,F,Y66,EEA30_2007,2004,19.1
249160,YR,F,Y67,EEA30_2007,2004,18.3
249216,YR,F,Y68,EEA30_2007,2004,17.5
249272,YR,F,Y69,EEA30_2007,2004,16.7
249328,YR,F,Y7,EEA30_2007,2004,75.0
249384,YR,F,Y70,EEA30_2007,2004,15.9
249440,YR,F,Y71,EEA30_2007,2004,15.1
249496,YR,F,Y72,EEA30_2007,2004,14.4
249552,YR,F,Y73,EEA30_2007,2004,13.6
249608,YR,F,Y74,EEA30_2007,2004,12.9
249664,YR,F,Y75,EEA30_2007,2004,12.2
249720,YR,F,Y76,EEA30_2007,2004,11.5
249776,YR,F,Y77,EEA30_2007,2004,10.9
249832,YR,F,Y78,EEA30_2007,2004,10.2
249888,YR,F,Y79,EEA30_2007,2004,9.6
249944,YR,F,Y8,EEA30_2007,2004,74.0
250000,YR,F,Y80,EEA30_2007,2004,9.0
250056,YR,F,Y81,EEA30_2007,2004,8.4
250112,YR,F,Y82,EEA30_2007,2004,7.8
250168,YR,F,Y83,EEA30_2007,2004,7.3
250224,YR,F,Y84,EEA30_2007,2004,6.8
250280,YR,F,Y9,EEA30_2007,2004,73.0
250336,YR,F,Y_GE85,EEA30_2007,2004,6.4
250392,YR,F,Y_LT1,EEA30_2007,2004,81.5
250448,YR,M,Y1,EEA30_2007,2004,74.7
250504,YR,M,Y10,EEA30_2007,2004,65.8
250560,YR,M,Y11,EEA30_2007,2004,64.8
250616,YR,M,Y12,EEA30_2007,2004,63.8
250672,YR,M,Y13,EEA30_2007,2004,62.8
250728,YR,M,Y14,EEA30_2007,2004,61.8
250784,YR,M,Y15,EEA30_2007,2004,60.8
250840,YR,M,Y16,EEA30_2007,2004,59.9
250896,YR,M,Y17,EEA30_2007,2004,58.9
250952,YR,M,Y18,EEA30_2007,2004,57.9
251008,YR,M,Y19,EEA30_2007,2004,57.0
251064,YR,M,Y2,EEA30_2007,2004,73.7
251120,YR,M,Y20,EEA30_2007,2004,56.0
251176,YR,M,Y21,EEA30_2007,2004,55.1
251232,YR,M,Y22,EEA30_2007,2004,54.1
251288,YR,M,Y23,EEA30_2007,2004,53.1
251344,YR,M,Y24,EEA30_2007,2004,52.2
251400,YR,M,Y25,EEA30_2007,2004,51.2
251456,YR,M,Y26,EEA30_2007,2004,50.3
251512,YR,M,Y27,EEA30_2007,2004,49.3
251568,YR,M,Y28,EEA30_2007,2004,48.4
251624,YR,M,Y29,EEA30_2007,2004,47.4
251680,YR,M,Y3,EEA30_2007,2004,72.7
251736,YR,M,Y30,EEA30_2007,2004,46.5
251792,YR,M,Y31,EEA30_2007,2004,45.5
251848,YR,M,Y32,EEA30_2007,2004,44.6
251904,YR,M,Y33,EEA30_2007,2004,43.6
251960,YR,M,Y34,EEA30_2007,2004,42.7
252016,YR,M,Y35,EEA30_2007,2004,41.7
252072,YR,M,Y36,EEA30_2007,2004,40.8
252128,YR,M,Y37,EEA30_2007,2004,39.8
252184,YR,M,Y38,EEA30_2007,2004,38.9
252240,YR,M,Y39,EEA30_2007,2004,38.0
252296,YR,M,Y4,EEA30_2007,2004,71.7
252352,YR,M,Y40,EEA30_2007,2004,37.0
252408,YR,M,Y41,EEA30_2007,2004,36.1
252464,YR,M,Y42,EEA30_2007,2004,35.2
252520,YR,M,Y43,EEA30_2007,2004,34.3
252576,YR,M,Y44,EEA30_2007,2004,33.4
252632,YR,M,Y45,EEA30_2007,2004,32.5
252688,YR,M,Y46,EEA30_2007,2004,31.6
252744,YR,M,Y47,EEA30_2007,2004,30.7
252800,YR,M,Y48,EEA30_2007,2004,29.8
252856,YR,M,Y49,EEA30_2007,2004,29.0
252912,YR,M,Y5,EEA30_2007,2004,70.7
252968,YR,M,Y50,EEA30_2007,2004,28.1
253024,YR,M,Y51,EEA30_2007,2004,27.3
253080,YR,M,Y52,EEA30_2007,2004,26.4
253136,YR,M,Y53,EEA30_2007,2004,25.6
253192,YR,M,Y54,EEA30_2007,2004,24.8
253248,YR,M,Y55,EEA30_2007,2004,24.0
253304,YR,M,Y56,EEA30_2007,2004,23.2
253360,YR,M,Y57,EEA30_2007,2004,22.4
253416,YR,M,Y58,EEA30_2007,2004,21.6
253472,YR,M,Y59,EEA30_2007,2004,20.8
253528,YR,M,Y6,EEA30_2007,2004,69.8
253584,YR,M,Y60,EEA30_2007,2004,20.0
253640,YR,M,Y61,EEA30_2007,2004,19.3
253696,YR,M,Y62,EEA30_2007,2004,18.5
253752,YR,M,Y63,EEA30_2007,2004,17.8
253808,YR,M,Y64,EEA30_2007,2004,17.1
253864,YR,M,Y65,EEA30_2007,2004,16.3
253920,YR,M,Y66,EEA30_2007,2004,15.6
253976,YR,M,Y67,EEA30_2007,2004,15.0
254032,YR,M,Y68,EEA30_2007,2004,14.3
254088,YR,M,Y69,EEA30_2007,2004,13.6
254144,YR,M,Y7,EEA30_2007,2004,68.8
254200,YR,M,Y70,EEA30_2007,2004,13.0
254256,YR,M,Y71,EEA30_2007,2004,12.3
254312,YR,M,Y72,EEA30_2007,2004,11.7
254368,YR,M,Y73,EEA30_2007,2004,11.1
254424,YR,M,Y74,EEA30_2007,2004,10.5
254480,YR,M,Y75,EEA30_2007,2004,10.0
254536,YR,M,Y76,EEA30_2007,2004,9.4
254592,YR,M,Y77,EEA30_2007,2004,8.9
254648,YR,M,Y78,EEA30_2007,2004,8.4
254704,YR,M,Y79,EEA30_2007,2004,7.9
254760,YR,M,Y8,EEA30_2007,2004,67.8
254816,YR,M,Y80,EEA30_2007,2004,7.4
254872,YR,M,Y81,EEA30_2007,2004,7.0
254928,YR,M,Y82,EEA30_2007,2004,6.6
254984,YR,M,Y83,EEA30_2007,2004,6.2
255040,YR,M,Y84,EEA30_2007,2004,5.8
255096,YR,M,Y9,EEA30_2007,2004,66.8
255152,YR,M,Y_GE85,EEA30_2007,2004,5.5
255208,YR,M,Y_LT1,EEA30_2007,2004,75.2
255264,YR,T,Y1,EEA30_2007,2004,77.8
255320,YR,T,Y10,EEA30_2007,2004,68.9
255376,YR,T,Y11,EEA30_2007,2004,67.9
255432,YR,T,Y12,EEA30_2007,2004,67.0
255488,YR,T,Y13,EEA30_2007,2004,66.0
255544,YR,T,Y14,EEA30_2007,2004,65.0
255600,YR,T,Y15,EEA30_2007,2004,64.0
255656,YR,T,Y16,EEA30_2007,2004,63.0
255712,YR,T,Y17,EEA30_2007,2004,62.0
255768,YR,T,Y18,EEA30_2007,2004,61.0
255824,YR,T,Y19,EEA30_2007,2004,60.1
255880,YR,T,Y2,EEA30_2007,2004,76.9
255936,YR,T,Y20,EEA30_2007,2004,59.1
255992,YR,T,Y21,EEA30_2007,2004,58.1
256048,YR,T,Y22,EEA30_2007,2004,57.2
256104,YR,T,Y23,EEA30_2007,2004,56.2
256160,YR,T,Y24,EEA30_2007,2004,55.2
256216,YR,T,Y25,EEA30_2007,2004,54.3
256272,YR,T,Y26,EEA30_2007,2004,53.3
256328,YR,T,Y27,EEA30_2007,2004,52.3
256384,YR,T,Y28,EEA30_2007,2004,51.4
256440,YR,T,Y29,EEA30_2007,2004,50.4
256496,YR,T,Y3,EEA30_2007,2004,75.9
256552,YR,T,Y30,EEA30_2007,2004,49.4
256608,YR,T,Y31,EEA30_2007,2004,48.5
256664,YR,T,Y32,EEA30_2007,2004,47.5
256720,YR,T,Y33,EEA30_2007,2004,46.5
256776,YR,T,Y34,EEA30_2007,2004,45.6
256832,YR,T,Y35,EEA30_2007,2004,44.6
256888,YR,T,Y36,EEA30_2007,2004,43.7
256944,YR,T,Y37,EEA30_2007,2004,42.7
257000,YR,T,Y38,EEA30_2007,2004,41.8
257056,YR,T,Y39,EEA30_2007,2004,40.8
257112,YR,T,Y4,EEA30_2007,2004,74.9
257168,YR,T,Y40,EEA30_2007,2004,39.9
257224,YR,T,Y41,EEA30_2007,2004,38.9
257280,YR,T,Y42,EEA30_2007,2004,38.0
257336,YR,T,Y43,EEA30_2007,2004,37.0
257392,YR,T,Y44,EEA30_2007,2004,36.1
257448,YR,T,Y45,EEA30_2007,2004,35.2
257504,YR,T,Y46,EEA30_2007,2004,34.3
257560,YR,T,Y47,EEA30_2007,2004,33.4
257616,YR,T,Y48,EEA30_2007,2004,32.5
257672,YR,T,Y49,EEA30_2007,2004,31.6
257728,YR,T,Y5,EEA30_2007,2004,73.9
257784,YR,T,Y50,EEA30_2007,2004,30.7
257840,YR,T,Y51,EEA30_2007,2004,29.9
257896,YR,T,Y52,EEA30_2007,2004,29.0
257952,YR,T,Y53,EEA30_2007,2004,28.1
258008,YR,T,Y54,EEA30_2007,2004,27.3
258064,YR,T,Y55,EEA30_2007,2004,26.4
258120,YR,T,Y56,EEA30_2007,2004,25.6
258176,YR,T,Y57,EEA30_2007,2004,24.8
258232,YR,T,Y58,EEA30_2007,2004,23.9
258288,YR,T,Y59,EEA30_2007,2004,23.1
258344,YR,T,Y6,EEA30_2007,2004,72.9
258400,YR,T,Y60,EEA30_2007,2004,22.3
258456,YR,T,Y61,EEA30_2007,2004,21.5
258512,YR,T,Y62,EEA30_2007,2004,20.7
258568,YR,T,Y63,EEA30_2007,2004,19.9
258624,YR,T,Y64,EEA30_2007,2004,19.1
258680,YR,T,Y65,EEA30_2007,2004,18.3
258736,YR,T,Y66,EEA30_2007,2004,17.6
258792,YR,T,Y67,EEA30_2007,2004,16.8
258848,YR,T,Y68,EEA30_2007,2004,16.1
258904,YR,T,Y69,EEA30_2007,2004,15.4
258960,YR,T,Y7,EEA30_2007,2004,71.9
259016,YR,T,Y70,EEA30_2007,2004,14.7
259072,YR,T,Y71,EEA30_2007,2004,14.0
259128,YR,T,Y72,EEA30_2007,2004,13.3
259184,YR,T,Y73,EEA30_2007,2004,12.6
259240,YR,T,Y74,EEA30_2007,2004,12.0
259296,YR,T,Y75,EEA30_2007,2004,11.3
259352,YR,T,Y76,EEA30_2007,2004,10.7
259408,YR,T,Y77,EEA30_2007,2004,10.1
259464,YR,T,Y78,EEA30_2007,2004,9.5
259520,YR,T,Y79,EEA30_2007,2004,9.0
259576,YR,T,Y8,EEA30_2007,2004,70.9
259632,YR,T,Y80,EEA30_2007,2004,8.4
259688,YR,T,Y81,EEA30_2007,2004,7.9
259744,YR,T,Y82,EEA30_2007,2004,7.4
259800,YR,T,Y83,EEA30_2007,2004,6.9
259856,YR,T,Y84,EEA30_2007,2004,6.5
259912,YR,T,Y9,EEA30_2007,2004,69.9
259968,YR,T,Y_GE85,EEA30_2007,2004,6.1
260024,YR,T,Y_LT1,EEA30_2007,2004,78.4
260080,YR,F,Y1,EEA30_2007,2003,80.2
260136,YR,F,Y10,EEA30_2007,2003,71.4
260192,YR,F,Y11,EEA30_2007,2003,70.4
260248,YR,F,Y12,EEA30_2007,2003,69.4
260304,YR,F,Y13,EEA30_2007,2003,68.4
260360,YR,F,Y14,EEA30_2007,2003,67.4
260416,YR,F,Y15,EEA30_2007,2003,66.4
260472,YR,F,Y16,EEA30_2007,2003,65.4
260528,YR,F,Y17,EEA30_2007,2003,64.4
260584,YR,F,Y18,EEA30_2007,2003,63.4
260640,YR,F,Y19,EEA30_2007,2003,62.5
260696,YR,F,Y2,EEA30_2007,2003,79.3
260752,YR,F,Y20,EEA30_2007,2003,61.5
260808,YR,F,Y21,EEA30_2007,2003,60.5
260864,YR,F,Y22,EEA30_2007,2003,59.5
260920,YR,F,Y23,EEA30_2007,2003,58.5
260976,YR,F,Y24,EEA30_2007,2003,57.5
261032,YR,F,Y25,EEA30_2007,2003,56.6
261088,YR,F,Y26,EEA30_2007,2003,55.6
261144,YR,F,Y27,EEA30_2007,2003,54.6
261200,YR,F,Y28,EEA30_2007,2003,53.6
261256,YR,F,Y29,EEA30_2007,2003,52.6
261312,YR,F,Y3,EEA30_2007,2003,78.3
261368,YR,F,Y30,EEA30_2007,2003,51.6
261424,YR,F,Y31,EEA30_2007,2003,50.7
261480,YR,F,Y32,EEA30_2007,2003,49.7
261536,YR,F,Y33,EEA30_2007,2003,48.7
261592,YR,F,Y34,EEA30_2007,2003,47.7
261648,YR,F,Y35,EEA30_2007,2003,46.8
261704,YR,F,Y36,EEA30_2007,2003,45.8
261760,YR,F,Y37,EEA30_2007,2003,44.8
261816,YR,F,Y38,EEA30_2007,2003,43.9
261872,YR,F,Y39,EEA30_2007,2003,42.9
261928,YR,F,Y4,EEA30_2007,2003,77.3
261984,YR,F,Y40,EEA30_2007,2003,41.9
262040,YR,F,Y41,EEA30_2007,2003,41.0
262096,YR,F,Y42,EEA30_2007,2003,40.0
262152,YR,F,Y43,EEA30_2007,2003,39.1
262208,YR,F,Y44,EEA30_2007,2003,38.1
262264,YR,F,Y45,EEA30_2007,2003,37.2
262320,YR,F,Y46,EEA30_2007,2003,36.2
262376,YR,F,Y47,EEA30_2007,2003,35.3
262432,YR,F,Y48,EEA30_2007,2003,34.4
262488,YR,F,Y49,EEA30_2007,2003,33.5
262544,YR,F,Y5,EEA30_2007,2003,76.3
262600,YR,F,Y50,EEA30_2007,2003,32.5
262656,YR,F,Y51,EEA30_2007,2003,31.6
262712,YR,F,Y52,EEA30_2007,2003,30.7
262768,YR,F,Y53,EEA30_2007,2003,29.8
262824,YR,F,Y54,EEA30_2007,2003,28.9
262880,YR,F,Y55,EEA30_2007,2003,28.0
262936,YR,F,Y56,EEA30_2007,2003,27.1
262992,YR,F,Y57,EEA30_2007,2003,26.3
263048,YR,F,Y58,EEA30_2007,2003,25.4
263104,YR,F,Y59,EEA30_2007,2003,24.5
263160,YR,F,Y6,EEA30_2007,2003,75.3
263216,YR,F,Y60,EEA30_2007,2003,23.6
263272,YR,F,Y61,EEA30_2007,2003,22.8
263328,YR,F,Y62,EEA30_2007,2003,21.9
263384,YR,F,Y63,EEA30_2007,2003,21.1
263440,YR,F,Y64,EEA30_2007,2003,20.2
263496,YR,F,Y65,EEA30_2007,2003,19.4
263552,YR,F,Y66,EEA30_2007,2003,18.6
263608,YR,F,Y67,EEA30_2007,2003,17.7
263664,YR,F,Y68,EEA30_2007,2003,16.9
263720,YR,F,Y69,EEA30_2007,2003,16.1
263776,YR,F,Y7,EEA30_2007,2003,74.3
263832,YR,F,Y70,EEA30_2007,2003,15.4
263888,YR,F,Y71,EEA30_2007,2003,14.6
263944,YR,F,Y72,EEA30_2007,2003,13.8
264000,YR,F,Y73,EEA30_2007,2003,13.1
264056,YR,F,Y74,EEA30_2007,2003,12.4
264112,YR,F,Y75,EEA30_2007,2003,11.7
264168,YR,F,Y76,EEA30_2007,2003,11.0
264224,YR,F,Y77,EEA30_2007,2003,10.3
264280,YR,F,Y78,EEA30_2007,2003,9.7
264336,YR,F,Y79,EEA30_2007,2003,9.1
264392,YR,F,Y8,EEA30_2007,2003,73.3
264448,YR,F,Y80,EEA30_2007,2003,8.5
264504,YR,F,Y81,EEA30_2007,2003,7.9
264560,YR,F,Y82,EEA30_2007,2003,7.4
264616,YR,F,Y83,EEA30_2007,2003,6.8
264672,YR,F,Y84,EEA30_2007,2003,6.4
264728,YR,F,Y9,EEA30_2007,2003,72.3
264784,YR,F,Y_GE85,EEA30_2007,2003,5.9
264840,YR,F,Y_LT1,EEA30_2007,2003,80.9
264896,YR,M,Y1,EEA30_2007,2003,74.1
264952,YR,M,Y10,EEA30_2007,2003,65.2
265008,YR,M,Y11,EEA30_2007,2003,64.2
265064,YR,M,Y12,EEA30_2007,2003,63.3
265120,YR,M,Y13,EEA30_2007,2003,62.3
265176,YR,M,Y14,EEA30_2007,2003,61.3
265232,YR,M,Y15,EEA30_2007,2003,60.3
265288,YR,M,Y16,EEA30_2007,2003,59.3
265344,YR,M,Y17,EEA30_2007,2003,58.3
265400,YR,M,Y18,EEA30_2007,2003,57.4
265456,YR,M,Y19,EEA30_2007,2003,56.4
265512,YR,M,Y2,EEA30_2007,2003,73.1
265568,YR,M,Y20,EEA30_2007,2003,55.5
265624,YR,M,Y21,EEA30_2007,2003,54.5
265680,YR,M,Y22,EEA30_2007,2003,53.6
265736,YR,M,Y23,EEA30_2007,2003,52.6
265792,YR,M,Y24,EEA30_2007,2003,51.6
265848,YR,M,Y25,EEA30_2007,2003,50.7
265904,YR,M,Y26,EEA30_2007,2003,49.7
265960,YR,M,Y27,EEA30_2007,2003,48.8
266016,YR,M,Y28,EEA30_2007,2003,47.8
266072,YR,M,Y29,EEA30_2007,2003,46.9
266128,YR,M,Y3,EEA30_2007,2003,72.2
266184,YR,M,Y30,EEA30_2007,2003,45.9
266240,YR,M,Y31,EEA30_2007,2003,45.0
266296,YR,M,Y32,EEA30_2007,2003,44.0
266352,YR,M,Y33,EEA30_2007,2003,43.1
266408,YR,M,Y34,EEA30_2007,2003,42.1
266464,YR,M,Y35,EEA30_2007,2003,41.2
266520,YR,M,Y36,EEA30_2007,2003,40.2
266576,YR,M,Y37,EEA30_2007,2003,39.3
266632,YR,M,Y38,EEA30_2007,2003,38.4
266688,YR,M,Y39,EEA30_2007,2003,37.4
266744,YR,M,Y4,EEA30_2007,2003,71.2
266800,YR,M,Y40,EEA30_2007,2003,36.5
266856,YR,M,Y41,EEA30_2007,2003,35.6
266912,YR,M,Y42,EEA30_2007,2003,34.6
266968,YR,M,Y43,EEA30_2007,2003,33.7
267024,YR,M,Y44,EEA30_2007,2003,32.8
267080,YR,M,Y45,EEA30_2007,2003,31.9
267136,YR,M,Y46,EEA30_2007,2003,31.1
267192,YR,M,Y47,EEA30_2007,2003,30.2
267248,YR,M,Y48,EEA30_2007,2003,29.3
267304,YR,M,Y49,EEA30_2007,2003,28.5
267360,YR,M,Y5,EEA30_2007,2003,70.2
267416,YR,M,Y50,EEA30_2007,2003,27.6
267472,YR,M,Y51,EEA30_2007,2003,26.8
267528,YR,M,Y52,EEA30_2007,2003,25.9
267584,YR,M,Y53,EEA30_2007,2003,25.1
267640,YR,M,Y54,EEA30_2007,2003,24.3
267696,YR,M,Y55,EEA30_2007,2003,23.5
267752,YR,M,Y56,EEA30_2007,2003,22.7
267808,YR,M,Y57,EEA30_2007,2003,21.9
267864,YR,M,Y58,EEA30_2007,2003,21.1
267920,YR,M,Y59,EEA30_2007,2003,20.3
267976,YR,M,Y6,EEA30_2007,2003,69.2
268032,YR,M,Y60,EEA30_2007,2003,19.6
268088,YR,M,Y61,EEA30_2007,2003,18.8
268144,YR,M,Y62,EEA30_2007,2003,18.0
